date,title,abstract
2015-02-12,"US STOCKS-Futures gain after Ukraine deal, Swedish stimulus","NEW YORK, Feb 12 U.S. stock index futures advanced on Thursday, following a ceasefire agreement between Russia and Ukraine and surprising stimulus measures by Sweden's central bank."
2015-02-12,Tesla CEO Musk says market value could rival Apple by 2025,"DETROIT Tesla Motors Inc missed fourth-quarter sales targets and analysts' profit expectations, but Chief Executive Officer Elon Musk on Wednesday said by 2025 Tesla's growth trajectory could take its market value to $700 billion, matching that of Apple Inc. | Video"
2015-03-06,UPDATE 2-Tesla says Nevada battery plant on track despite report of delay,"DETROIT, March 6 Tesla Motor Inc said on Friday that construction of its giant $5 billion battery plant in Nevada remains on schedule despite a newspaper report saying the electric carmaker's project was delayed."
2015-03-06,Construction of Tesla battery plant in Nevada delayed - report,"DETROIT, March 6 Construction has been delayed for Tesla Motors Inc's giant $5 billion battery plant in Nevada, the Reno Gazette-Journal reported on Friday, citing a couple of union job postings."
2015-03-09,Tesla shedding jobs in China as sales target missed,"BEIJING, March 9 High-end electric vehicle maker Tesla Motors Inc on Monday said it is cutting jobs in China under a restructuring plan launched earlier this year, after missing a sales target in the world's biggest car market."
2015-03-13,China's BYD takes aim at Tesla in battery factory race,"LOS ANGELES, March 13 Chinese automaker BYD  Co Ltd, backed by Warren Buffett's Berkshire Hathaway Inc, aims to triple its production of batteries as it takes on Tesla Motors in the race to supply electric vehicles and boost energy storage."
2015-03-13,"""Formula E"" electric car race creates a quiet buzz in Miami","MIAMI, March 13 The streets snaking through downtown Miami's high rises will be buzzing this Saturday as commuters make way for dart-shaped racing cars zooming by at breakneck speeds - and little noise."
2015-03-13,Tesla reorganizing global sales team after missing targets,"DETROIT Electric car maker Tesla Motors Inc  is reorganizing its regional sales teams after missing sales targets in 2014 and will reassign its global sales chief once it appoints new executives to run local operations, the company said on Friday."
2015-03-13,UPDATE 1-Tesla reorganizing global sales team after missing targets,"DETROIT, March 13 Electric car maker Tesla Motors Inc is reorganizing its regional sales teams after missing sales targets in 2014 and will reassign its global sales chief once it appoints new executives to run local operations, the company said on Friday."
2015-03-13,Tesla reassigns global sales chief -Bloomberg,"DETROIT, March 13 Electric carmaker Tesla Motors has reassigned its global sales chief and is looking to hire executives to run sales operations in Asia, North America and Europe, Bloomberg reported on Friday."
2015-03-15,Tesla to reveal software update for Model S range on Thursday,"March 15 Tesla Motors Inc will present a software update to its Model S vehicle at a news conference on Thursday that is designed to quell fears that drivers will run out of power for their cars, company Chief Executive Elon Musk said on Sunday."
2015-03-19,UPDATE 2-Tesla to offer hands-free steering on Model S in 3 months,"March 19 Tesla Motors Inc will soon offer upgrades including hands-free steering on its Model S sedan, Chief Executive Officer Elon Musk said on Thursday, but the news did not help the electric carmaker's volatile shares which fell more than 2 percent."
2015-03-19,Branson says Virgin working on electric cars: Bloomberg TV,"DETROIT Billionaire entrepreneur Richard Branson's Virgin Group may take on Tesla Motors Inc and other companies in developing electric cars, Bloomberg reported on Thursday."
2015-03-19,UPDATE 1-Branson says Virgin working on electric cars -Bloomberg TV,"DETROIT, March 19 Billionaire entrepreneur Richard Branson's Virgin Group may take on Tesla Motors Inc  and other companies in developing electric cars, Bloomberg reported on Thursday."
2015-03-19,Branson says Virgin working on electric cars -Bloomberg TV,"DETROIT, March 19 Billionaire entrepreneur Richard Branson's Virgin Group may take on Tesla Motors Inc  and other companies in developing electric cars, Bloomberg reported on Thursday."
2015-03-19,Tesla to roll out automatic steering on Model S in three months,"March 19 Tesla Motors Inc plans to offer automatic steering on its Model S sedan in about three months, Chief Executive Elon Musk said Thursday."
2015-03-24,Automakers race to double the driving range of affordable electric cars,"DETROIT, March 24 Global automakers are readying a new generation of mass-market electric cars with more than double the driving range of today's Nissan Leaf, betting that technical breakthroughs by big battery suppliers such as LG Chem Ltd will jump-start demand and pull them abreast of Tesla Motors Inc."
2015-03-30,UPDATE 1-Tesla CEO Musk's upbeat tweets about China boost stock,"DETROIT, March 30 Elon Musk, the widely followed chief executive of electric car maker Tesla Motors Inc, tweeted several optimistic statements about the company's sagging China operations on Monday, sparking a sharp rebound the company's stock."
2015-03-30,CEO Musk upbeat about Tesla's future in China - tweets,"DETROIT, March 30 Elon Musk, the widely followed chief executive of electric car maker Tesla Motors Inc, tweeted several optimistic statements about the company's sagging China operations on Monday, sparking a sharp rebound the company's stock."
2015-04-01,Tesla shares get late boost on April Fool's press release,April 1 Shares of Tesla Motors Inc.  jumped and trading volume surged in the final minutes of trading on Wednesday after the electric car maker issued a press release proclaiming the launch of a new product that turned out to be an April Fool's Day prank.
2015-04-03,"UPDATE 1-Tesla says delivered record 10,030 cars in first quarter","April 3 Tesla Motors Inc said it delivered a record 10,030 cars in the first quarter, a 55 percent increase compared with the number of deliveries in the first quarter of last year."
2015-04-03,"Tesla says delivered 10,030 cars in first quarter","April 3 Tesla Motors Inc said it delivered a record 10,030 cars in the first quarter, a 55 percent increase compared with the number of deliveries last year."
2015-04-06,US STOCKS-Wall St climbs as weak data reduces rate worries,"* Indexes up: Dow 0.9 pct, S&P; 0.9 pct, Nasdaq 0.8 pct   (Updates to afternoon trading)"
2015-04-06,US STOCKS-Wall St gains as weak jobs data seen delaying Fed rate rise,"* Indexes up: Dow 0.71 pct, S&P; 0.72 pct, Nasdaq 0.56 pct   (Updates to midday)"
2015-04-06,US STOCKS-Wall Street to open lower in wake of weak jobs data,"* Futures off: Dow 129 pts, S&P; 14.5 pts, Nasdaq 30 pts   (Adds upcoming data, Uniqure, Qualcomm, Tesla; updates prices)"
2015-04-08,"Tesla's new base Model S costs more, but adds features and power","DETROIT, April 8 Tesla Motors Inc began taking orders on Wednesday for a new base version of its Model S electric sedan that is $5,000 more expensive than its predecessor, but offers better performance, longer range and more features, including all-wheel drive."
2015-04-29,Tesla to invest in charging infrastructure in Japan-Nikkei,"April 29 U.S. electric carmaker Tesla Motors  plans to make a big investment in charging infrastructure throughout Japan, the company's CEO Elon Musk told the Nikkei in an interview."
2015-05-01,"UPDATE 3-Tesla moves into batteries that store energy for homes, businesses","LOS ANGELES, April 30 Tesla Motors Inc  on Thursday unveiled Tesla Energy - storage systems or batteries for homes, companies and utilities that will expand its business beyond electric vehicles and tap into a fast-growing area of the energy industry."
2015-05-01,"US STOCKS-Wall St set to open higher as construction, factory data eyed","* Futures up: Dow 85 pts, S&P; 7 pts, Nasdaq 9 pts   (Adds details, comment, updates prices)"
2015-05-01,"BRIEF-Tesla moves into batteries that store energy for homes, businesses","* Tesla CEO Elon Musk says ""our goal is to fundamentally change the way the world uses energy on an extreme scale"""
2015-05-01,"Tesla unveils suite of batteries for homes, businesses","HAWTHORNE, Calif., April 30 Tesla Motors Inc  Chief Executive Elon Musk unveiled Tesla Energy - a suite of batteries for homes, businesses and utilities - a highly-anticipated plan to expand its business beyond electric vehicles."
2015-05-04,"Tesla faces competition for customers, subsidies","LOS ANGELES, May 4 Tesla Motors Inc's  plan to generate new revenue by repackaging electric car batteries as home and business power storage systems faces stiff competition for both customers and the government subsidies that are critical to the market's growth."
2015-05-06,"UPDATE 2-Tesla posts wider loss, highlights energy storage demand","* Dollar squeezes Model S margins   (Adds details on cash reserves, energy storage outlook)"
2015-05-06,Tesla Motors says it will be cash-flow positive in fourth quarter,"Tesla Motors Inc  should have ""really good"" cash flow in the fourth quarter, Chief Executive Elon Musk said on Wednesday during a first-quarter earnings conference call with analysts."
2015-05-06,Tesla Motors says it will be cash-flow positive in fourth quarter,"May 6 Tesla Motors Inc should have ""really good"" cash flow in the fourth quarter, Chief Executive Elon Musk said on Wednesday during a first-quarter earnings conference call with analysts."
2015-05-06,"UPDATE 1-Tesla posts wider net loss, stands by full-year delivery target","May 6 Tesla Motors Inc Wednesday reported a wider first-quarter net loss, but outperformed expectations and stuck to key milestones for the year ahead despite pressure on margins."
2015-05-06,"Tesla posts wider 1st qtr net loss, reaffirms full-year delivery target",May 6 Tesla Motors Inc reported a wider first quarter net loss on Wednesday and said the strong dollar would crimp gross margins in the coming quarter.
2015-05-09,"UPDATE 1-Fiat Chrysler CEO says met with Tesla, Apple CEOs","OAKVILLE, Ontario, May 9 Fiat Chrysler  Chief Executive Sergio Marchionne said on Saturday that he had visited the heads of Tesla Motors Inc and Apple Inc  during a recent trip to California."
2015-05-09,"Fiat Chrysler CEO says met with Tesla, Apple CEOs","OAKVILLE, Ontario, May 9 Fiat Chrysler  Chief Executive Sergio Marchionne said on Saturday that he had visited with Tesla Motors Inc, Apple Inc and Google Inc during a recent trip to California."
