date,title,abstract
2014-05-28,Goldman has cut bond trading staff by 10 pct since 2010-COO,"NEW YORK, May 28 Goldman Sachs Group Inc  has cut fixed-income trading staff by 10 percent since 2010 to reduce costs, President and Chief Operating Officer Gary Cohn said on Wednesday."
2014-05-29,Shareholder anger simmers worldwide over bankers' pay,"LONDON, May 29 Investors owning almost 6 billion shares rejected the pay plans of 10 of the world's biggest banks in recent weeks as anger over excessive bonuses reached record levels in Britain and jumped sharply from a year ago in the United States."
2014-05-30,Ex-Goldman director Gupta loses bid to stay out of prison,"NEW YORK, May 30 Former Goldman Sachs Group Inc  director Rajat Gupta will begin serving a two-year prison term on June 17 after a U.S. federal appeals court rejected his bid to stay free while he appeals his insider trading conviction."
2014-06-02,"MOVES- Goldman Sachs, UBS, BofA Merrill, Houlihan Lokey, Aviva","(Adds UBS, Goldman Sachs, Bank of America Merrill Lynch, Houlihan Lokey and Mitshubishi UFJ Securities)"
2014-06-02,Goldman names Scherr chief strategy officer: memo,"NEW YORK Goldman Sachs Group Inc said on Monday that Stephen Scherr will become chief strategy officer at the start of 2015, replacing Andrew Chisolm who will retire after nearly 30 years."
2014-06-02,Goldman names Scherr chief strategy officer -memo,"NEW YORK, June 2 Goldman Sachs Group Inc  said on Monday that Stephen Scherr will become chief strategy officer at the start of 2015, replacing Andrew Chisolm who will retire after nearly 30 years."
2014-06-02,KKR liquidates former Goldman Sachs traders-run hedge fund,NEW YORK KKR & Co LP said on Sunday it had decided to terminate a hedge fund that invested in stocks which the private equity firm had launched in 2011 after poaching a team of proprietary traders from investment bank Goldman Sachs Group Inc.
2014-06-02,CORRECTED-KKR liquidates former Goldman Sachs traders-run hedge fund,"(Corrects paragraph 7 to say 'KKR and its investment staff,' not 'KKR investment staff'; also corrects the registering party in paragraph 15 to 'an investment firm,' from 'KKR')"
2014-06-03,UPDATE 1-Markit IPO may value company at about $4.47 bln,"June 3 Financial information service provider Markit Ltd said it expected its IPO to be priced at $23-$25 per share, which could value the company at up to $4.47 billion."
2014-06-03,Ecuador central bank invests some gold reserves with Goldman,"QUITO, June 2 Ecuador will invest gold held as monetary reserves in financial instruments in an operation with Goldman Sachs meant to boost the available cash without affecting the value of reserves, the central bank said on Monday."
2014-06-04,Moscow investment bankers begin to feel the pinch,"MOSCOW Russian investment banking activity has been hit this year by the faltering economy and the Ukraine crisis, putting pressure on Moscow bankers to get creative in offering local firms different ways to raise capital instead of the standard fare of international share and bond issues."
2014-06-04,Moscow investment bankers begin to feel the pinch,* Investment banks' fee income in Russia down 63 pct in 2014
2014-06-05,Goldman names Kim as Asia ex-Japan M&A; head - memo,"HONG KONG, June 5 Goldman Sachs has named John Kim as its new head of mergers and acquisitions for Asia ex-Japan, taking over from Richard Campbell-Breeden, according to an internal memo seen by Reuters on Thursday."
2014-06-10,Gupta makes last-ditch bid to U.S. Supreme Court to avoid prison,"NEW YORK Former Goldman Sachs Group Inc  director Rajat Gupta asked the U.S. Supreme Court to let him stay free while he appeals his insider trading conviction, in a last-ditch bid to avoid beginning his two-year prison term on June 17."
2014-06-10,Gupta makes last-ditch bid to U.S. Supreme Court to avoid prison,"NEW YORK, June 10 Former Goldman Sachs Group Inc  director Rajat Gupta asked the U.S. Supreme Court to let him stay free while he appeals his insider trading conviction, in a last-ditch bid to avoid beginning his two-year prison term on June 17."
2014-06-11,"UPDATE 2-Goldman, Bain to pay $121 mln in LBO collusion settlement",June 11 Goldman Sachs Group Inc will pay $67 million and Bain Capital Partners LLC will pay $54 million to settle their portions of a lawsuit accusing several big private equity firms of conspiring not to outbid each other in takeovers.
2014-06-11,"Goldman, Bain to pay $121 mln in LBO collusion settlement",June 11 Goldman Sachs Group Inc will pay $67 million and Bain Capital Partners LLC will pay $54 million to settle their portions of a lawsuit accusing several of the world's largest private equity firms of conspiring not to outbid each other on companies they sought to buy.
2014-06-11,"Goldman to pay $67 mln, Bain to pay $54 mln to settle LBO collusion lawsuit","June 11 Goldman Sachs Group Inc :  * Agrees to pay $67 million, and bain capital partners agrees to pay $54"
2014-06-11,UPDATE 2-Ex-Goldman director Gupta loses bid to stay out of prison,June 11 Former Goldman Sachs Group Inc  director Rajat Gupta has failed to persuade the U.S. Supreme Court to delay the June 17 start of his two-year prison term while he pursues an appeal of his insider trading conviction.
2014-06-11,Ex-Goldman director Gupta loses bid to stay out of prison,June 11 Former Goldman Sachs Group Inc  director Rajat Gupta has failed to persuade the U.S. Supreme Court to delay the June 17 start of his two-year prison term while he pursues an appeal of his insider trading conviction.
2014-06-11,Exclusive: U.S. using JPMorgan penalty to speed cases against other banks,"WASHINGTON/NEW YORK The U.S. Justice Department is spending some of the $13 billion JPMorgan Chase & Co agreed to pay to settle claims stemming from mortgage misdeeds to speed up similar punishments against other lenders, possibly including Bank of America Corp and Citigroup, according to people familiar with the matter."
2014-06-11,Goldman Sachs places Kion shares at 32.70 eur apiece-sources,"FRANKFURT, June 11 Goldman Sachs on Wednesday placed a stake in German forklift truck maker Kion Group at a price of 32.70 euros ($44.52) per share on the open market, two people familiar with the transaction told Reuters on Wednesday. ($1 = 0.7345 Euros)   (Reporting by Alexander Huebner; Writing by Ludwig Burger)"
2014-06-11,Turkey's Bank Asya says mandates Goldman for strategic partnership,"ISTANBUL, June 11 Turkey's Bank Asya  said on Wednesday it had mandated Goldman Sachs as its financial advisor for a strategic partnership, without giving further details."
2014-06-16,Ex-Goldman director Gupta fights $13.9 mln fine as prison awaits,"NEW YORK, June 16 A day before he is scheduled to begin serving a two-year prison sentence for insider trading, former Goldman Sachs Group Inc director Rajat Gupta asked a federal appeals court to reduce a $13.9 million civil penalty and shorten his lifetime ban from serving as an officer of a public company."
2014-06-17,"UPDATE 1-Ex-Goldman director goes to prison, still owes $13.9 mln fine","NEW YORK, June 17 Former Goldman Sachs Group Inc  director Rajat Gupta on Tuesday began serving his two-year prison term for insider trading, and lost his challenge to a $13.9 million civil penalty and permanent ban from acting as a public company officer."
2014-06-17,"Ex-Goldman director Gupta loses appeal of $13.9 mln fine, heads to prison","NEW YORK, June 17 Former Goldman Sachs Group Inc  director Rajat Gupta on Tuesday lost his challenge to a $13.9 million civil penalty and a permanent ban from acting as an officer for a public company, the same day he was scheduled to begin serving a two-year prison sentence."
2014-06-17,British insurer RSA to sell Asia unit in up to $500 million deal: sources,"HONG KONG RSA Insurance Group Ltd , Britain's largest non-life insurer, is looking to sell its Asian operations in an auction that could fetch up to $500 million and draw a wide range of suitors, people familiar with the sale process told Reuters."
2014-06-18,UPDATE 1-Financial service provider Markit's IPO raises $1.2 bln - WSJ,"June 18 Markit Ltd  priced its initial public offering at $24 per share, valuing the financial information service provider at about $4.3 billion, the Wall Street Journal reported, citing sources."
2014-06-18,Private equity buyouts in Asia take old risks with new money,"HONG KONG A little over a month ago, a Texas power utility at the center of the biggest leveraged buyout in history filed for bankruptcy, sunk by billions of dollars of debt that it took on after being acquired by a trio of top private equity names in 2007."
2014-06-19,Financial service provider Markit's IPO raises $1.2 billion,"Markit Ltd MRKT.O said it priced its initial public offering at $24 per share, valuing the financial information service provider at about $4.3 billion."
2014-06-19,UPDATE 1-Financial service provider Markit's IPO raises $1.28 bln,"June 18 Markit Ltd said it priced its initial public offering at $24 per share, valuing the financial information service provider at about $4.3 billion."
2014-06-22,UPDATE 2-Lululemon founder turns to Goldman as he considers shake-up -report,"June 22 The founder of Lululemon Athletica  has turned to Goldman Sachs as he seeks a shake-up of the yoga retailer's board of directors and may consider options including a proxy fight or joining a private equity firm in a buyout, the Wall Street Journal reported on Sunday."
2014-06-22,Lululemon founder hires Goldman as he considers shake-up- report,"June 22 The founder of Lululemon Athletica  has hired Goldman Sachs as he seeks a shake-up of the board of directors and may consider options including a proxy fight or joining a private equity firm in a buyout, the Wall Street Journal reported on Sunday."
2014-06-23,"Obama meets with CEOs of Goldman Sachs, others, on family issues","WASHINGTON, June 23 President Barack Obama met with Goldman Sachs Chief Executive Lloyd Blankfein, Johnson & Johnson chief Alex Gorsky and other business leaders on Monday to discuss ways to encourage companies to make their work places more family friendly."
2014-06-23,Goldman to test appetite for new structured product,"LONDON, June 23 (IFR) - Goldman Sachs will start marketing a new type of bond transaction this Wednesday that straddles asset categories and features an unusual triple-recourse structure, as it seeks to take advantage of investors' demand for Triple A rated assets."
2014-06-23,Lululemon shares rise as founder turns to Goldman for shake-up,"TORONTO Shares of Lululemon Athletica Inc  rose on Monday after reports that founder Dennis ""Chip"" Wilson was considering options and pushing for changes at the yogawear retailer following an extended share slump."
2014-06-23,Lululemon shares rise as founder turns to Goldman for shake-up,"TORONTO, June 23 Shares of Lululemon Athletica Inc rose on Monday after reports that founder Dennis ""Chip"" Wilson was considering options and pushing for changes at the yogawear retailer following an extended share slump."
